,gross_log,const,budget,runtime,PG,PG-13,R,Action,Adventure,Animation,Crime,Family,Fantasy,Horror,Sci-Fi,Thriller,dir_rank,wri_rank,cast_rank
559,18.82693092381104,1.0,40000000.0,138.0,0,0,1,0,0,0,1,0,0,0,0,0,83,287,17539
560,18.818179336809983,1.0,61000000.0,158.0,0,1,0,0,0,0,0,0,0,0,0,0,482,1763,16279
561,18.815947431168905,1.0,50000000.0,139.0,0,1,0,0,0,0,0,0,0,0,0,0,154,969,16224
562,18.813366556925292,1.0,33000000.0,116.0,0,0,1,0,0,0,0,0,0,0,0,0,274,644,14660
563,18.79770754276557,1.0,80000000.0,85.0,1,0,0,0,1,1,0,1,1,0,1,0,988,1992,15889
564,18.79114313570481,1.0,105000000.0,143.0,0,1,0,0,0,0,0,0,0,0,0,0,658,1495,17034
565,18.791094377407813,1.0,22000000.0,97.0,1,0,0,0,0,0,0,1,1,0,0,0,591,1540,15646
566,18.781812596103872,1.0,7500000.0,96.0,0,1,0,0,0,0,0,0,0,0,0,0,34,173,16776
567,18.77942979244837,1.0,60000000.0,111.0,1,0,0,0,0,0,0,1,0,0,0,0,836,1943,15542
568,18.774871701349387,1.0,90000000.0,161.0,0,0,1,0,0,0,0,0,0,0,0,0,780,1444,16285
569,18.76837388297523,1.0,55000000.0,81.0,0,0,0,0,1,1,0,1,0,0,0,0,139,831,15374
570,18.766680152600745,1.0,41000000.0,138.0,0,0,1,0,0,0,0,0,0,0,0,1,135,897,13621
571,18.766536870973063,1.0,15000000.0,120.0,0,0,1,0,0,0,0,0,0,0,0,0,343,2232,17116
572,18.748526226905547,1.0,15000000.0,118.0,0,0,1,0,0,0,0,0,0,0,0,0,482,68,16352
573,18.74660154516469,1.0,6000000.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,242,153,16018
574,18.745900154341463,1.0,10000000.0,126.0,0,0,1,0,0,0,0,0,0,0,0,0,66,808,17057
575,18.741719226267026,1.0,200000000.0,96.0,1,0,0,0,0,1,0,1,1,0,0,0,706,1851,16371
576,18.738083981677693,1.0,82500000.0,107.0,0,1,0,0,0,0,0,0,1,0,0,0,842,2153,16995
577,18.734040606961933,1.0,60000000.0,189.0,0,0,1,0,0,0,1,0,1,0,0,0,468,942,15922
578,18.728352948179086,1.0,44500000.0,120.0,0,0,1,0,0,0,0,0,0,0,0,1,732,2270,16983
579,18.720984590624337,1.0,90000000.0,115.0,0,1,0,0,0,0,0,0,0,0,0,0,867,1674,15388
580,18.7205364980376,1.0,6000000.0,175.0,0,0,0,0,0,0,1,0,0,0,0,0,229,166,11021
581,18.717126205496797,1.0,35000000.0,111.0,0,0,1,0,0,0,1,0,0,0,0,0,859,2027,17124
582,18.708699679659347,1.0,175000000.0,163.0,0,0,1,0,0,0,0,0,0,0,0,0,870,2130,17429
583,18.701510460043718,1.0,20000000.0,113.0,1,0,0,0,0,0,0,1,0,0,0,0,854,2260,15563
584,18.70121972768207,1.0,90000000.0,151.0,0,0,1,0,0,0,1,0,0,0,0,1,466,1740,17188
585,18.699016459971702,1.0,21000000.0,122.0,0,0,1,0,0,0,0,0,0,0,0,0,83,287,17176
586,18.72218520057993,1.0,20000000.0,133.0,0,0,0,0,0,0,0,0,0,0,1,0,792,662,9258
587,18.688743525600806,1.0,19000000.0,118.0,0,0,0,0,0,0,1,0,0,0,0,1,338,1739,15887
588,18.684310707085253,1.0,100000000.0,157.0,0,0,1,0,0,0,1,0,0,0,0,1,847,2069,16601
589,18.683787817084564,1.0,15000000.0,122.0,0,0,1,0,0,0,0,0,0,0,0,0,926,113,16883
590,18.681471108951172,1.0,7500000.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,387,161,9673
591,18.66755935296219,1.0,50000000.0,125.0,1,0,0,0,1,0,0,0,1,0,0,0,871,1874,15793
592,18.666553741129935,1.0,30000000.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,640,1392,14231
593,18.66370006498582,1.0,150000000.0,166.0,0,1,0,0,0,0,0,0,1,0,0,0,745,1615,16322
594,18.66064230832361,1.0,38000000.0,105.0,0,1,0,0,0,0,0,0,0,0,0,0,582,1108,17094
595,18.658185990638756,1.0,21000000.0,105.0,1,0,0,0,0,0,0,0,0,0,0,0,654,1224,12786
596,18.648757713919963,1.0,60000000.0,103.0,1,0,0,0,0,0,0,0,0,0,1,0,539,1295,14795
597,18.64857463451803,1.0,52000000.0,131.0,0,0,1,0,0,0,0,0,0,0,0,0,746,831,14797
598,18.644384402377298,1.0,60000000.0,96.0,0,1,0,0,0,0,0,0,0,0,0,0,274,1953,16070
599,18.644217218062302,1.0,17000000.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,640,1392,13445
600,18.643936528968137,1.0,30000000.0,104.0,0,1,0,0,0,0,0,0,0,0,0,0,964,1573,16222
601,18.64372047387732,1.0,120000000.0,127.0,1,0,0,0,1,0,0,0,1,0,0,0,629,1577,17116
602,18.6428025734866,1.0,12000000.0,126.0,0,1,0,0,0,0,0,0,0,0,0,0,994,1845,16831
603,18.641745816725805,1.0,35000000.0,109.0,0,1,0,0,0,0,0,0,0,0,0,0,836,1775,17282
604,18.64165184119614,1.0,80000000.0,128.0,0,1,0,0,0,0,0,0,0,0,0,0,703,1215,17124
605,18.636724954476275,1.0,48000000.0,147.0,0,0,1,0,0,0,1,0,0,0,0,1,746,540,16488
606,18.635165879132092,1.0,13000000.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,244,39,16018
607,18.62840295529874,1.0,200000000.0,93.0,1,0,0,0,1,1,0,1,1,0,0,0,953,2150,16958
608,18.610541095820018,1.0,75000000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,908,2022,16236
609,18.607498170826336,1.0,70000000.0,153.0,0,0,1,0,1,0,0,0,0,0,0,0,780,1444,17681
610,18.605315074222744,1.0,87000000.0,140.0,0,1,0,0,0,0,0,0,0,0,0,0,1019,2023,13717
611,18.6042185608021,1.0,80000000.0,88.0,0,1,0,0,0,0,0,0,0,0,0,0,859,1876,17124
612,18.598989275989545,1.0,28000000.0,136.0,0,1,0,0,0,0,0,0,0,0,0,0,873,1541,17745
613,18.593556571643607,1.0,75000000.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,704,1785,16340
614,18.592137449763733,1.0,52000000.0,106.0,0,1,0,0,0,0,0,0,0,0,0,0,969,2011,17124
615,18.583880845399843,1.0,49000000.0,127.0,0,0,1,0,0,0,0,0,0,0,0,1,670,568,14157
616,18.576835363122708,1.0,100000000.0,180.0,0,0,1,0,0,0,1,0,0,0,0,0,466,1298,17124
617,18.57547314354773,1.0,70000000.0,105.0,0,0,1,0,0,0,1,0,0,0,0,1,380,1618,16238
618,18.575553171828258,1.0,41000000.0,110.0,0,0,1,0,0,0,0,0,0,0,0,0,645,2113,16731
619,18.57453505129421,1.0,30000000.0,132.0,0,1,0,0,0,0,0,0,0,0,0,0,808,2240,16018
620,18.56987353660032,1.0,42000000.0,124.0,0,1,0,0,0,0,0,0,0,0,0,0,673,1039,15698
621,18.56756072763924,1.0,65000000.0,119.0,1,0,0,0,0,0,0,0,0,0,0,0,654,1301,13273
622,18.566648512035012,1.0,50000000.0,130.0,0,1,0,0,0,0,0,0,0,0,0,0,933,1964,17180
623,18.56612002664531,1.0,30000000.0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,569,1451,15358
624,18.56193361781487,1.0,19000000.0,122.0,0,0,1,0,1,0,0,0,0,0,0,0,789,1905,15298
625,18.56241709242611,1.0,18000000.0,104.0,0,0,0,0,0,0,0,0,1,0,0,0,298,2023,13803
626,18.556794736293472,1.0,55000000.0,118.0,0,0,1,0,0,0,0,0,0,0,0,0,902,2171,17234
627,18.553440138663166,1.0,60000000.0,108.0,0,1,0,0,0,0,0,0,0,0,0,1,932,1892,17472
628,18.552178887175558,1.0,150000000.0,96.0,1,0,0,0,1,1,0,1,0,0,0,0,1002,1704,15056
629,18.549263659284083,1.0,7000000.0,110.0,0,0,1,0,0,0,0,0,0,0,0,0,746,1714,15834
630,18.5405538161821,1.0,85000000.0,121.0,0,0,1,0,0,0,0,0,0,0,0,0,703,1215,16508
631,18.525477312621977,1.0,20000000.0,129.0,0,1,0,0,0,0,0,0,0,0,1,1,932,1892,16542
632,18.51792269305197,1.0,35000000.0,125.0,0,0,1,0,0,0,0,0,0,0,0,0,783,1857,15669
633,18.513875788434255,1.0,35000000.0,133.0,0,1,0,0,0,0,0,0,0,0,0,0,1070,2266,17180
634,18.504709407906162,1.0,40000000.0,149.0,0,0,1,0,0,0,1,0,0,0,0,1,637,1942,16542
635,18.503538669793357,1.0,92000000.0,144.0,0,0,1,0,0,0,0,0,0,0,0,0,847,35,16331
636,18.501555311688207,1.0,8000000.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,154,1492,12172
637,18.499977176308658,1.0,37500000.0,126.0,0,1,0,0,0,0,0,0,0,0,0,0,788,1421,15457
638,18.498578512888653,1.0,40000000.0,135.0,1,0,0,0,0,0,0,0,0,0,0,0,594,1186,17391
639,17.729204486622343,1.0,18000000.0,115.0,1,0,0,0,0,0,0,1,0,0,0,0,594,1186,17391
640,18.496981956338264,1.0,8000000.0,154.0,0,0,1,0,0,0,1,0,0,0,0,0,780,1444,17683
641,18.49331696504018,1.0,40000000.0,128.0,1,0,0,0,0,0,0,1,0,0,0,0,298,966,13474
642,18.48928151857939,1.0,55000000.0,134.0,0,1,0,0,1,0,1,0,0,0,0,1,1007,1701,16020
643,18.48791573260157,1.0,13000000.0,108.0,0,0,1,0,0,0,0,0,0,0,0,1,623,127,17062
644,18.486792065091322,1.0,45000000.0,84.0,0,0,0,0,1,1,0,1,0,0,0,0,620,1238,16453
645,18.484725946553354,1.0,38000000.0,117.0,0,0,1,0,0,0,0,0,0,0,0,0,328,1300,16240
646,18.48453117841259,1.0,7500000.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,380,5,14845
647,18.484131392320876,1.0,2200000.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,64,9,13374
648,18.47198781424503,1.0,60000000.0,123.0,0,0,1,0,0,0,0,0,0,1,0,0,812,1829,16408
649,18.468949867641875,1.0,3000000.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,273,3,11868
650,18.466001869387338,1.0,32000000.0,123.0,1,0,0,0,0,0,0,0,1,0,1,0,763,1271,16018
651,18.46426463611956,1.0,80000000.0,117.0,0,0,1,0,0,0,1,0,0,0,0,1,926,1522,16030
652,18.4580189844422,1.0,50000000.0,116.0,0,0,1,0,0,0,1,0,0,0,0,1,274,1241,15439
653,18.453786220177385,1.0,70000000.0,130.0,0,1,0,0,0,0,0,0,0,0,0,0,1069,182,14656
654,18.44855407804646,1.0,55000000.0,114.0,0,1,0,0,0,0,1,0,0,0,0,0,901,1951,17809
655,18.447379654774917,1.0,95000000.0,116.0,0,0,1,0,0,0,1,0,0,0,0,1,834,1818,16195
656,18.446449167894034,1.0,110000000.0,170.0,0,1,0,0,0,0,0,0,0,0,0,0,466,1657,16322
657,18.445527422722716,1.0,90000000.0,158.0,0,0,1,0,0,0,1,0,0,0,0,1,745,1345,17057
658,18.436544299753614,1.0,19000000.0,99.0,0,0,1,0,0,0,0,0,0,0,0,1,535,1108,12085
659,18.434713699835992,1.0,70000000.0,99.0,1,0,0,0,1,1,0,1,1,0,0,0,956,1023,15881
660,18.43218874219965,1.0,14400000.0,130.0,0,0,1,0,0,0,0,0,0,0,0,0,274,333,15897
661,18.43068753855796,1.0,65000000.0,120.0,0,0,1,0,0,0,1,0,0,0,0,1,657,1636,17530
662,18.429841941739745,1.0,90000000.0,150.0,1,0,0,0,0,0,0,0,0,0,1,1,706,2112,16774
663,18.428331958614713,1.0,45000000.0,141.0,0,1,0,0,0,0,1,0,0,0,0,1,501,1197,16564
664,18.426127274639118,1.0,47000000.0,116.0,0,1,0,0,0,0,0,0,0,0,1,1,676,1614,17539
665,18.42605669758384,1.0,65000000.0,95.0,0,0,1,0,0,0,0,0,0,0,0,0,986,1909,17593
666,18.42561529898502,1.0,24000000.0,79.0,0,0,0,0,1,1,0,1,0,0,0,0,849,1706,16074
667,18.425590700364207,1.0,30000000.0,132.0,0,1,0,0,0,0,0,0,0,0,0,0,274,1479,17334
668,18.424750053071772,1.0,55000000.0,105.0,0,0,1,0,0,0,0,0,0,0,0,1,902,2171,17234
669,18.423853644973935,1.0,25000000.0,123.0,0,0,1,0,0,0,0,0,0,0,0,0,28,47,16352
670,18.42206829086376,1.0,100000000.0,91.0,0,0,0,0,0,1,0,1,0,0,0,0,191,1460,13765
671,18.42193638530471,1.0,33000000.0,127.0,0,0,1,0,0,0,1,0,0,0,0,1,745,1154,17221
672,18.421158929603383,1.0,20000000.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,852,854,17352
673,18.420827723150396,1.0,110000000.0,116.0,0,1,0,0,0,0,0,0,0,0,1,1,206,2001,17210
674,18.412800193824488,1.0,75000000.0,104.0,1,0,0,0,0,0,0,1,1,0,0,0,975,1645,17543
675,18.40524078894726,1.0,15000000.0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,792,132,10340
676,18.391299511944293,1.0,100000000.0,140.0,0,0,1,0,0,0,1,0,0,0,0,0,657,1675,16487
677,18.38983686455276,1.0,40000000.0,120.0,0,1,0,0,0,0,0,0,0,0,0,0,745,1542,16540
678,18.389177878644183,1.0,22000000.0,195.0,0,0,1,0,0,0,0,0,0,0,0,0,792,1345,15766
679,18.388716641794883,1.0,13000000.0,122.0,1,0,0,0,0,0,0,0,0,0,0,0,885,1873,16609
680,18.38398910359669,1.0,48000000.0,112.0,0,0,1,0,0,0,1,0,0,0,0,1,745,1906,17337
681,18.383686414566437,1.0,40000000.0,121.0,0,0,1,0,0,0,0,0,0,0,0,0,830,1179,17472
682,18.378400561793086,1.0,16400000.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,539,297,10924
683,18.37694530112691,1.0,40000000.0,157.0,0,0,1,0,0,0,0,0,0,0,0,1,87,81,14646
684,18.37606519842438,1.0,79000000.0,154.0,0,0,1,0,1,0,0,0,0,0,0,0,262,1019,15804
685,18.373040684159275,1.0,100000000.0,146.0,0,0,1,0,0,0,0,0,0,0,0,0,979,2076,16267
686,18.369506800336964,1.0,75000000.0,106.0,0,1,0,0,0,0,0,0,0,0,1,1,932,1892,16542
687,18.36960019535388,1.0,40000000.0,128.0,0,1,0,0,0,0,0,0,0,0,0,0,737,1448,17846
688,18.347262412403424,1.0,4000000.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,328,568,9897
689,18.36426278296835,1.0,20000000.0,91.0,1,0,0,0,1,0,0,1,0,0,0,0,815,1832,15451
690,18.361070687290603,1.0,3000000.0,118.0,0,0,1,0,0,0,0,0,0,0,0,0,182,428,9609
691,18.360138769970504,1.0,40000000.0,123.0,0,1,0,0,0,0,0,0,0,0,0,0,654,1388,16564
692,18.358924747998504,1.0,55000000.0,105.0,0,1,0,0,0,0,0,0,0,0,0,0,550,1236,16576
693,18.358312165452094,1.0,40000000.0,129.0,0,1,0,0,0,0,0,0,0,0,0,0,564,1573,16606
694,18.356380861005103,1.0,31000000.0,138.0,0,0,1,0,0,0,0,0,0,0,0,1,706,1828,14572
695,18.354722645024196,1.0,25000000.0,116.0,0,0,1,0,0,0,0,0,0,0,0,0,83,2113,16342
696,18.354565791566404,1.0,4000000.0,76.0,0,0,0,0,1,1,0,1,0,0,0,0,42,151,4356
697,18.353113662686145,1.0,45000000.0,97.0,0,1,0,0,0,0,0,0,0,0,0,0,135,163,15561
698,18.34972056000322,1.0,78000000.0,124.0,0,0,1,0,0,0,1,0,0,0,0,1,945,1739,15887
699,18.34892548200424,1.0,16000000.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,135,1097,17566
700,18.3393216752557,1.0,37000000.0,125.0,0,0,1,0,0,0,1,0,0,0,0,1,732,2231,17539
701,18.338550645026114,1.0,45000000.0,119.0,0,1,0,0,0,0,1,0,0,0,0,1,637,1942,13374
702,18.33122915205864,1.0,12000000.0,99.0,1,0,0,0,0,0,0,1,0,0,0,0,724,1864,14777
703,18.327881690629187,1.0,50000000.0,125.0,0,1,0,0,0,0,0,0,0,0,0,0,915,1346,15761
704,18.32775024346391,1.0,14000000.0,114.0,0,1,0,0,0,0,0,0,0,0,0,1,206,88,17663
705,18.326996307910207,1.0,13000000.0,112.0,0,1,0,0,0,0,0,0,0,0,0,0,678,1544,15575
706,18.321516723635103,1.0,11000000.0,112.0,0,0,0,0,0,0,0,1,0,0,0,0,814,2054,16396
707,18.316821223459687,1.0,25000000.0,138.0,0,0,1,0,0,0,1,0,0,0,0,1,274,1448,15979
708,18.312062694956023,1.0,55000000.0,98.0,0,1,0,0,0,0,0,0,0,0,0,1,841,1646,16261
709,18.298665584229074,1.0,45000000.0,129.0,0,0,1,0,0,0,1,0,0,0,0,1,685,1555,16601
710,18.293264137856436,1.0,11700000.0,110.0,0,0,1,0,0,0,0,0,0,0,0,1,645,2247,15247
711,18.284205983868652,1.0,110000000.0,127.0,0,1,0,0,1,0,0,1,1,0,0,1,888,1952,17094
712,18.282236790148566,1.0,31000000.0,161.0,0,0,0,0,0,0,0,0,0,0,0,0,336,172,13930
713,18.268825484297988,1.0,65000000.0,118.0,1,0,0,0,0,0,0,1,0,0,0,0,664,1425,15794
714,18.25910455816735,1.0,23000000.0,130.0,0,1,0,0,0,0,0,0,0,0,0,0,602,59,16188
715,18.257213141076853,1.0,23000000.0,99.0,0,0,1,0,0,0,0,0,0,0,0,0,525,1108,12759
716,18.250499557726933,1.0,50000000.0,118.0,0,1,0,0,0,0,0,0,0,0,0,0,653,1704,16052
717,18.24511606396472,1.0,66000000.0,121.0,0,1,0,0,0,0,0,0,0,0,1,1,768,1395,16145
718,18.244222536082926,1.0,25000000.0,109.0,0,0,1,0,0,0,0,0,0,0,0,0,34,121,15293
719,18.25361634650875,1.0,15000000.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,193,480,13488
720,18.240145814189415,1.0,7000000.0,110.0,1,0,0,0,0,0,0,1,0,0,0,0,607,1211,12331
721,18.240015945975284,1.0,31500000.0,147.0,0,0,1,0,0,0,0,0,0,0,0,0,229,246,15979
722,18.237978074544223,1.0,35000000.0,125.0,0,1,0,0,0,0,0,0,0,0,0,0,597,2063,16227
723,18.235288473338798,1.0,75000000.0,121.0,0,1,0,0,0,0,0,0,0,0,0,1,1021,1948,17456
724,18.234878267782047,1.0,14000000.0,134.0,0,0,1,0,0,0,0,0,0,0,0,0,629,138,16168
725,18.234532944418852,1.0,55000000.0,128.0,0,0,1,0,0,0,0,0,0,0,0,1,244,1918,16509
726,18.22932845254698,1.0,20000000.0,115.0,0,0,1,0,0,0,0,0,0,0,0,0,40,451,15611
727,18.2291566251764,1.0,23000000.0,143.0,1,0,0,0,0,0,0,0,0,0,0,0,329,332,12924
728,18.227320496376382,1.0,11000000.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,261,15,12180
729,18.225546761456503,1.0,17000000.0,96.0,1,0,0,0,0,0,0,1,1,0,0,0,756,1786,17173
730,18.221051770154187,1.0,50000000.0,116.0,0,1,0,0,0,0,0,0,0,0,0,1,792,95,17257
731,18.21749379092333,1.0,40000000.0,120.0,1,0,0,0,1,0,0,1,0,0,0,0,625,1403,16579
732,18.213635233576916,1.0,40000000.0,139.0,0,0,1,0,0,0,1,0,0,0,0,1,262,874,17321
733,18.211925248840025,1.0,35000000.0,123.0,0,1,0,0,0,0,1,0,0,0,0,1,751,1765,16997
734,18.210663366249,1.0,17000000.0,103.0,1,0,0,0,0,0,0,0,0,0,0,0,763,531,12577
735,18.20998177412175,1.0,29000000.0,123.0,0,1,0,0,0,0,0,0,0,0,0,0,675,855,14008
736,18.205511909884944,1.0,15000000.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,44,744,10928
737,18.204686698900876,1.0,60000000.0,133.0,0,1,0,0,0,0,0,0,0,0,0,0,778,1582,16984
738,18.469124162298126,1.0,20000000.0,110.0,0,0,1,0,0,0,1,0,0,0,0,1,914,1921,15065
739,16.157732623617438,1.0,9000000.0,181.0,0,0,0,0,0,0,0,1,0,0,0,0,44,134,4344
740,18.200154913415524,1.0,20000000.0,105.0,0,1,0,0,0,0,1,0,0,0,0,1,705,1813,16620
741,18.197979619752843,1.0,8200000.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,543,1748,15607
742,17.76295364019167,1.0,24000000.0,113.0,0,1,0,0,0,0,0,0,0,0,0,0,543,1748,15607
743,18.19772270043052,1.0,25000000.0,108.0,0,1,0,0,0,0,0,0,0,0,0,0,533,1556,16080
744,18.192225472899533,1.0,30000000.0,102.0,0,0,0,0,0,0,0,1,0,0,0,0,659,1900,15538
745,18.189592945502834,1.0,80000000.0,104.0,0,1,0,0,0,0,0,0,0,0,1,1,923,1863,16207
746,18.180964546830946,1.0,55000000.0,114.0,0,1,0,0,0,0,0,0,1,0,0,0,697,1094,14401
747,18.180854113238798,1.0,27000000.0,162.0,0,0,1,0,0,0,0,0,0,0,0,0,262,522,15766
748,18.180094563105257,1.0,100000000.0,146.0,0,1,0,0,0,0,0,0,0,0,1,0,792,1835,17538
749,18.17507112227444,1.0,20000000.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,410,790,17198
750,18.172624687123108,1.0,70000000.0,118.0,0,1,0,0,0,0,0,0,0,0,0,0,743,1516,16322
751,18.170588350111693,1.0,60000000.0,128.0,0,1,0,0,0,0,0,0,0,0,0,0,792,1342,17614
752,18.169806218899843,1.0,100000000.0,167.0,0,0,1,0,0,0,1,0,0,0,0,0,466,514,16487
753,18.1683481189136,1.0,20000000.0,112.0,1,0,0,0,1,0,0,1,0,0,0,0,210,418,14308
754,18.165097158631923,1.0,26000000.0,125.0,0,1,0,0,0,0,0,0,0,0,0,0,338,28,12786
755,18.16234343141923,1.0,100000000.0,101.0,1,0,0,0,1,0,0,1,1,0,0,0,587,1493,17530
756,18.154524088451897,1.0,45000000.0,122.0,0,0,1,0,0,0,1,0,0,0,0,1,864,2111,13353
757,18.149796186659746,1.0,25000000.0,119.0,0,0,0,0,0,0,1,0,0,0,0,1,581,1599,11293
758,18.1477312652559,1.0,17500000.0,117.0,0,0,0,0,0,0,0,0,0,0,1,0,852,422,12576
759,18.1435205221735,1.0,60000000.0,125.0,0,1,0,0,0,0,0,0,1,0,0,0,945,802,17585
760,18.14337274094671,1.0,12000000.0,102.0,0,1,0,0,0,0,0,0,0,0,0,0,935,1504,14413
761,18.143142673367286,1.0,35000000.0,121.0,0,1,0,0,0,0,0,0,0,0,0,0,703,1215,16168
762,18.14173502485707,1.0,60000000.0,106.0,0,1,0,0,0,0,0,0,0,0,0,1,746,1787,17630
763,18.14129152388435,1.0,50000000.0,124.0,1,0,0,0,0,0,0,1,0,0,0,0,612,1334,17622
764,18.14103948401385,1.0,50000000.0,133.0,0,1,0,0,0,0,0,0,0,0,0,0,302,1345,17210
765,18.140967793530262,1.0,22000000.0,127.0,0,0,0,0,0,0,0,1,0,0,0,0,597,467,14096
766,18.141098380117178,1.0,72000000.0,178.0,0,0,1,0,0,0,0,0,0,0,0,0,884,1864,15686
767,18.140051501719494,1.0,55000000.0,162.0,0,0,1,0,0,0,0,0,0,0,0,0,242,1657,16723
768,18.13825198200369,1.0,45000000.0,112.0,0,0,1,0,0,0,1,0,0,0,0,1,769,1640,17455
769,18.13809981186583,1.0,60000000.0,169.0,0,1,0,0,0,0,0,0,0,0,0,0,423,1615,17622
770,18.137410259454185,1.0,40000000.0,152.0,0,1,0,0,0,0,0,0,0,0,0,0,387,1391,15906
771,18.136807794239097,1.0,60000000.0,100.0,1,0,0,0,0,1,0,1,1,0,0,1,225,1529,17028
772,18.133964258504705,1.0,19000000.0,119.0,0,1,0,0,0,0,0,0,0,1,0,1,923,1867,17106
773,18.130162640430175,1.0,30000000.0,132.0,0,0,1,0,0,0,0,0,0,0,0,0,359,620,13484
774,18.125270512726495,1.0,15000000.0,212.0,0,0,0,0,1,0,0,0,0,0,0,0,8,50,7198
775,18.12340109508892,1.0,25000000.0,122.0,0,0,1,0,0,0,1,0,0,0,0,1,384,1254,16240
776,18.12063149897033,1.0,60000000.0,104.0,0,0,1,0,0,0,0,0,0,0,0,1,824,1184,17067
777,18.11774298637725,1.0,150000000.0,126.0,1,0,0,0,0,0,0,1,1,0,0,0,466,1657,16893
778,18.109799874944596,1.0,80000000.0,83.0,0,0,0,0,1,1,0,1,0,0,0,0,962,1309,16619
779,18.10879262818285,1.0,20000000.0,103.0,0,1,0,0,0,0,0,0,0,1,0,0,795,1608,15525
780,18.100996046755867,1.0,51000000.0,90.0,1,0,0,0,1,1,0,1,0,0,0,0,738,1727,15079
781,18.096524904167982,1.0,40000000.0,142.0,0,1,0,0,0,0,0,0,0,0,0,1,792,1095,15793
782,18.096151807336962,1.0,37000000.0,113.0,1,0,0,0,0,0,0,1,0,0,0,0,662,1348,14845
783,18.09993416251036,1.0,17000000.0,170.0,0,0,0,0,0,0,0,1,0,0,0,0,33,67,1108
784,18.088793209504363,1.0,36000000.0,116.0,0,1,0,0,0,0,1,0,0,0,0,1,675,1409,12442
785,18.08581519391872,1.0,25000000.0,97.0,0,0,1,0,0,0,0,0,0,0,0,0,345,621,14526
786,18.085440386256646,1.0,24000000.0,135.0,0,1,0,0,0,0,0,0,0,0,0,0,274,667,8921
787,18.085338950139846,1.0,25000000.0,121.0,0,1,0,0,0,0,0,0,0,0,0,0,533,238,15899
788,18.08525825814991,1.0,16000000.0,127.0,0,0,1,0,0,0,0,0,0,0,0,0,40,451,14777
789,18.083095568244136,1.0,28000000.0,115.0,0,1,0,0,0,0,0,0,0,0,0,1,533,1475,16783
790,18.07931536541433,1.0,13000000.0,97.0,0,0,0,0,0,0,1,0,0,0,0,1,488,827,15524
791,18.075923120109803,1.0,40000000.0,114.0,0,1,0,0,0,0,0,0,1,0,0,0,660,1545,17221
792,18.07148057982547,1.0,17000000.0,123.0,0,0,1,0,0,0,0,0,0,0,0,0,789,1694,14514
793,18.0697819146698,1.0,40000000.0,189.0,0,0,1,0,0,0,0,0,0,0,0,1,242,265,15589
794,18.067982069878525,1.0,65000000.0,129.0,0,1,0,0,0,0,0,0,0,0,0,1,242,2014,14012
795,18.06771135452982,1.0,28000000.0,130.0,0,0,1,0,0,0,0,0,0,0,0,0,861,1800,15374
796,18.06475471950341,1.0,42000000.0,117.0,0,0,1,0,0,0,0,0,0,0,0,0,476,1243,15344
797,18.06403005686229,1.0,14000000.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,242,153,13621
798,18.0633173345042,1.0,55000000.0,123.0,0,1,0,0,0,0,0,0,0,0,0,0,710,1049,16435
799,18.058260987273673,1.0,27000000.0,116.0,0,1,0,0,0,0,0,0,0,0,0,0,574,1146,15562
800,18.0453615424053,1.0,12000000.0,112.0,0,0,0,0,0,0,1,0,0,0,0,1,539,229,13916
801,18.043311660009497,1.0,10000000.0,104.0,0,1,0,0,0,0,0,0,0,0,0,0,472,955,15524
802,18.067728177647446,1.0,7200000.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,192,1269,8266
803,18.03885858553605,1.0,20000000.0,108.0,0,1,0,0,0,0,0,0,0,0,0,1,865,1156,16578
804,18.031926975323938,1.0,3000000.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,256,513,11068
805,18.029685953968507,1.0,60000000.0,107.0,0,0,1,0,0,0,1,0,0,0,0,1,561,1178,17221
806,18.026701687863834,1.0,60000000.0,170.0,0,0,1,0,0,0,1,0,0,0,0,1,657,1377,16008
807,18.026253093382742,1.0,20000000.0,117.0,1,0,0,0,1,0,0,1,0,0,0,0,561,1159,16620
